date,temp,ph,estDO,estNH3,fuzzy
24/07/2021 10:00,24.937,3.19,8.035728234,0,0.244827991
24/07/2021 10:12,24.937,3.4,7.990872612,0,0.244905841
24/07/2021 10:24,24.875,3.24,8.025009861,0,0.244887788
24/07/2021 10:36,24.875,3.38,7.995126353,0,0.244868696
24/07/2021 10:48,24.875,3.45,7.980254965,0,0.244905841
24/07/2021 11:00,24.875,3.24,8.025009861,0,0.244905841
24/07/2021 11:12,24.875,3.33,8.005777446,0,0.244905841
24/07/2021 11:24,24.875,3.27,8.018590403,0,0.244905841
24/07/2021 11:36,24.875,3.36,7.999383918,0,0.244905841
24/07/2021 11:48,24.937,3.22,8.029294315,0,0.244905841
24/07/2021 12:00,24.937,3.34,8.003645312,0,0.244827991
24/07/2021 12:12,24.937,3.4,7.990872612,0,0.244905841
24/07/2021 12:24,24.937,3.22,8.029294315,0,0.244905841
24/07/2021 12:36,24.937,3.34,8.003645312,0,0.244905841
24/07/2021 12:48,24.937,3.26,8.02072926,0,0.244905841
24/07/2021 13:00,25,3.22,8.029294315,0,0.244868696
24/07/2021 13:12,24.937,3.45,7.980254965,0,0.244844422
24/07/2021 13:24,24.937,3.43,7.984499163,0,0.244905841
24/07/2021 13:36,24.875,3.29,8.014315576,0,0.244905841
24/07/2021 13:48,24.937,3.33,8.005777446,0,0.244905841
24/07/2021 14:00,24.937,3.26,8.02072926,0,0.244905841
24/07/2021 14:12,25,3.34,8.003645312,0,0.244905841
24/07/2021 14:24,25,3.24,8.025009861,0,0.244905841
24/07/2021 14:36,24.937,3.34,8.003645312,0,0.244905841
24/07/2021 14:48,24.937,3.24,8.025009861,0,0.244905841
24/07/2021 15:00,25,3.26,8.02072926,0,0.244844422
24/07/2021 15:12,24.937,3.43,7.984499163,0,0.244905841
24/07/2021 15:24,24.937,3.34,8.003645312,0,0.244827991
24/07/2021 15:36,25,3.4,7.990872612,0,0.244905841
24/07/2021 15:48,25,3.2,8.033582629,0,0.244827991
24/07/2021 16:00,24.937,3.4,7.990872612,0,0.244905841
24/07/2021 16:12,25,3.2,8.033582629,0,0.244905841
24/07/2021 16:24,25,3.36,7.999383918,0,0.244887788
24/07/2021 16:36,24.937,3.38,7.995126353,0,0.244905841
24/07/2021 16:48,25,3.27,8.018590403,0,0.244905841
24/07/2021 17:00,24.937,3.29,8.014315576,0,0.244905841
24/07/2021 17:12,25,3.27,8.018590403,0,0.244905841
24/07/2021 17:24,24.937,3.27,8.018590403,0,0.244905841
24/07/2021 17:36,24.937,3.27,8.018590403,0,0.244905841
24/07/2021 17:48,25,3.22,8.029294315,0,0.244905841
24/07/2021 18:00,25,3.19,8.035728234,0,0.244905841
24/07/2021 18:12,25,3.29,8.014315576,0,0.244905841
24/07/2021 18:24,24.937,3.1,8.055082219,0,0.244905841
24/07/2021 18:36,25,3.31,8.010044591,0,0.244905841
24/07/2021 18:48,25,3.22,8.029294315,0,0.244827991
24/07/2021 19:00,24.937,3.4,7.990872612,0,0.244905841
24/07/2021 19:12,25,3.33,8.005777446,0,0.244905841
24/07/2021 19:24,24.937,3.29,8.014315576,0,0.244905841
24/07/2021 19:36,24.937,3.22,8.029294315,0,0.244905841
24/07/2021 19:48,24.937,3.24,8.025009861,0,0.244905841
24/07/2021 20:00,25,3.33,8.005777446,0,0.244905841
24/07/2021 20:12,25,3.2,8.033582629,0,0.244868696
24/07/2021 20:24,25,3.45,7.980254965,0,0.244905841
24/07/2021 20:36,25,3.34,8.003645312,0,0.244905841
24/07/2021 20:48,24.937,3.34,8.003645312,0,0.244905841
24/07/2021 21:00,25,3.36,7.999383918,0,0.244905841
24/07/2021 21:12,24.937,3.2,8.033582629,0,0.244905841
24/07/2021 21:24,24.937,3.19,8.035728234,0,0.244905841
24/07/2021 21:36,24.937,3.22,8.029294315,0,0.244905841
24/07/2021 21:48,24.937,3.27,8.018590403,0,0.244905841
24/07/2021 22:00,25,3.24,8.025009861,0,0.244905841
24/07/2021 22:12,25,3.29,8.014315576,0,0.244905841
24/07/2021 22:24,25,3.33,8.005777446,0,0.244905841
24/07/2021 22:36,25,3.17,8.040022342,0,0.244905841
24/07/2021 22:48,25,3.26,8.02072926,0,0.244905841
24/07/2021 23:00,25,3.29,8.014315576,0,0.244905841
24/07/2021 23:12,24.937,3.36,7.999383918,0,0.244905841
24/07/2021 23:24,24.937,3.2,8.033582629,0,0.244905841
24/07/2021 23:36,24.937,3.33,8.005777446,0,0.244905841
24/07/2021 23:48,24.937,3.17,8.040022342,0,0.244905841
25/07/2021 0:00,24.937,3.36,7.999383918,0,0.244905841
25/07/2021 0:12,24.937,3.22,8.029294315,0,0.244905841
25/07/2021 0:24,24.937,3.26,8.02072926,0,0.244905841
25/07/2021 0:36,24.937,3.2,8.033582629,0,0.244905841
25/07/2021 0:48,24.937,3.27,8.018590403,0,0.244905841
25/07/2021 1:00,24.937,3.22,8.029294315,0,0.244905841
25/07/2021 1:12,24.875,3.34,8.003645312,0,0.244905841
25/07/2021 1:24,24.875,3.34,8.003645312,0,0.244905841
25/07/2021 1:36,24.937,3.34,8.003645312,0,0.244905841
25/07/2021 1:48,24.937,3.2,8.033582629,0,0.244827991
25/07/2021 2:00,24.812,3.4,7.990872612,0,0.244905841
25/07/2021 2:12,24.875,3.24,8.025009861,0,0.244827991
25/07/2021 2:24,24.937,3.4,7.990872612,0,0.244905841
25/07/2021 2:36,24.875,3.36,7.999383918,0,0.244844422
25/07/2021 2:48,24.875,3.43,7.984499163,0,0.244905841
25/07/2021 3:00,24.875,3.27,8.018590403,0,0.244905841
25/07/2021 3:12,24.812,3.24,8.025009861,0,0.244905841
25/07/2021 3:24,24.875,3.24,8.025009861,0,0.244905841
25/07/2021 3:36,24.875,3.33,8.005777446,0,0.244868696
25/07/2021 3:48,24.875,3.45,7.980254965,0,0.244905841
25/07/2021 4:00,24.875,3.36,7.999383918,0,0.244905841
25/07/2021 4:12,24.812,3.26,8.02072926,0,0.244905841
25/07/2021 4:24,24.812,3.24,8.025009861,0,0.244844422
25/07/2021 4:36,24.875,3.43,7.984499163,0,0.244905841
25/07/2021 4:48,24.75,3.26,8.02072926,0,0.244905841
25/07/2021 5:00,24.812,3.22,8.029294315,0,0.244905841
25/07/2021 5:12,24.687,3.27,8.018590403,0,0.244832283
25/07/2021 5:24,24.812,3.42,7.986622692,0,0.244868696
25/07/2021 5:36,24.687,3.45,7.980254965,0,0.244905841
25/07/2021 5:48,24.75,3.34,8.003645312,0,0.244905841
25/07/2021 6:00,24.687,3.2,8.033582629,0,0.244905841
25/07/2021 6:12,24.687,3.24,8.025009861,0,0.244905841
25/07/2021 6:24,24.687,3.19,8.035728234,0,0.244905841
25/07/2021 6:36,24.687,3.33,8.005777446,0,0.244832283
25/07/2021 6:48,24.562,3.42,7.986622692,0,0.244905841
25/07/2021 7:00,24.625,3.29,8.014315576,0,0.244905841
25/07/2021 7:12,24.625,3.26,8.02072926,0,0.244905841
25/07/2021 7:24,24.625,3.27,8.018590403,0,0.244844422
25/07/2021 7:36,24.562,3.43,7.984499163,0,0.244905841
25/07/2021 7:48,24.562,3.33,8.005777446,0,0.244905841
25/07/2021 8:00,24.562,3.22,8.029294315,0,0.244868696
25/07/2021 8:12,24.5,3.45,7.980254965,0,0.244905841
25/07/2021 8:24,24.437,3.24,8.025009861,0,0.244827991
25/07/2021 8:36,24.562,3.4,7.990872612,0,0.244905841
25/07/2021 8:48,24.437,3.33,8.005777446,0,0.244905841
25/07/2021 9:00,24.437,3.19,8.035728234,0,0.244905841
25/07/2021 9:12,24.437,3.33,8.005777446,0,0.244905841
25/07/2021 9:24,24.437,3.27,8.018590403,0,0.244905841
25/07/2021 9:36,24.437,3.2,8.033582629,0,0.244905841
25/07/2021 9:48,24.375,3.31,8.010044591,0,0.244905841
25/07/2021 10:00,24.437,3.34,8.003645312,0,0.244905841
25/07/2021 10:12,24.375,3.26,8.02072926,0,0.244905841
25/07/2021 10:24,24.375,3.24,8.025009861,0,0.244868696
25/07/2021 10:36,24.375,3.45,7.980254965,0,0.244905841
25/07/2021 10:48,24.375,3.19,8.035728234,0,0.244905841
25/07/2021 11:00,24.375,3.31,8.010044591,0,0.244905841
25/07/2021 11:12,24.375,3.34,8.003645312,0,0.244905841
25/07/2021 11:24,24.375,3.33,8.005777446,0,0.244905841
25/07/2021 11:36,24.375,3.36,7.999383918,0,0.244832283
25/07/2021 11:48,24.375,3.42,7.986622692,0,0.244905841
25/07/2021 12:00,24.375,3.36,7.999383918,0,0.244905841
25/07/2021 12:12,24.312,3.36,7.999383918,0,0.244905841
25/07/2021 12:24,24.375,3.27,8.018590403,0,0.244917228
25/07/2021 12:36,24.312,3.49,7.971777995,0,0.244905841
25/07/2021 12:48,24.375,3.29,8.014315576,0,0.244905841
25/07/2021 13:00,24.375,3.24,8.025009861,0,0.244832283
25/07/2021 13:12,24.312,3.42,7.986622692,0,0.244905841
25/07/2021 13:24,24.312,3.29,8.014315576,0,0.244887788
25/07/2021 13:36,24.312,3.38,7.995126353,0,0.244905841
25/07/2021 13:48,24.25,3.36,7.999383918,0,0.244905841
25/07/2021 14:00,24.312,3.22,8.029294315,0,0.244892964
25/07/2021 14:12,24.375,3.47,7.976014577,0,0.244905841
25/07/2021 14:24,24.375,3.26,8.02072926,0,0.244905841
25/07/2021 14:36,24.25,3.33,8.005777446,0,0.244827991
25/07/2021 14:48,24.375,3.4,7.990872612,0,0.244905841
25/07/2021 15:00,24.312,3.33,8.005777446,0,0.244953615
25/07/2021 15:12,24.312,3.52,7.965430247,0,0.244892964
25/07/2021 15:24,24.312,3.47,7.976014577,0,0.244905841
25/07/2021 15:36,24.25,3.31,8.010044591,0,0.244905841
25/07/2021 15:48,24.312,3.36,7.999383918,0,0.244905841
25/07/2021 16:00,24.312,3.27,8.018590403,0,0.244905841
25/07/2021 16:12,24.312,3.29,8.014315576,0,0.244887788
25/07/2021 16:24,24.25,3.38,7.995126353,0,0.244905841
25/07/2021 16:36,24.375,3.31,8.010044591,0,0.244827991
25/07/2021 16:48,24.25,3.4,7.990872612,0,0.244905841
25/07/2021 17:00,24.25,3.31,8.010044591,0,0.244827991
25/07/2021 17:12,24.312,3.4,7.990872612,0,0.244905841
25/07/2021 17:24,24.312,3.26,8.02072926,0,0.244953615
25/07/2021 17:36,24.312,3.52,7.965430247,0,0.244905841
25/07/2021 17:48,24.312,3.24,8.025009861,0,0.244905841
25/07/2021 18:00,24.25,3.34,8.003645312,0,0.244905841
25/07/2021 18:12,24.312,3.31,8.010044591,0,0.244905841
25/07/2021 18:24,24.25,3.33,8.005777446,0,0.244905841
25/07/2021 18:36,24.312,3.24,8.025009861,0,0.244905841
25/07/2021 18:48,24.312,3.31,8.010044591,0,0.244905841
25/07/2021 19:00,24.312,3.26,8.02072926,0,0.244887788
25/07/2021 19:12,24.312,3.38,7.995126353,0,0.244832283
25/07/2021 19:24,24.312,3.42,7.986622692,0,0.244844422
25/07/2021 19:36,24.312,3.43,7.984499163,0,0.244827991
25/07/2021 19:48,24.312,3.4,7.990872612,0,0.244905841
25/07/2021 20:00,24.312,3.33,8.005777446,0,0.244905841
25/07/2021 20:12,24.312,3.31,8.010044591,0,0.244905841
25/07/2021 20:24,24.312,3.29,8.014315576,0,0.244905841
25/07/2021 20:36,24.312,3.29,8.014315576,0,0.244892964
25/07/2021 20:48,24.312,3.47,7.976014577,0,0.244905841
25/07/2021 21:00,24.312,3.34,8.003645312,0,0.244827991
25/07/2021 21:12,24.312,3.4,7.990872612,0,0.244905841
25/07/2021 21:24,24.312,3.31,8.010044591,0,0.244905841
25/07/2021 21:36,24.312,3.29,8.014315576,0,0.244977866
25/07/2021 21:48,24.312,3.54,7.96120316,0,0.244905841
25/07/2021 22:00,24.312,3.34,8.003645312,0,0.244887788
25/07/2021 22:12,24.312,3.38,7.995126353,0,0.244832283
25/07/2021 22:24,24.312,3.42,7.986622692,0,0.244929358
25/07/2021 22:36,24.312,3.5,7.969661129,0,0.244905841
25/07/2021 22:48,24.312,3.31,8.010044591,0,0.244832283
25/07/2021 23:00,24.312,3.42,7.986622692,0,0.244905841
25/07/2021 23:12,24.25,3.33,8.005777446,0,0.244905841
25/07/2021 23:24,24.25,3.33,8.005777446,0,0.244844422
25/07/2021 23:36,24.25,3.43,7.984499163,0,0.244917228
25/07/2021 23:48,24.25,3.49,7.971777995,0,0.244977866
26/07/2021 0:00,24.25,3.54,7.96120316,0,0.244887788
26/07/2021 0:12,24.25,3.38,7.995126353,0,0.244929358
26/07/2021 0:24,24.187,3.5,7.969661129,0,0.244905841
26/07/2021 0:36,24.187,3.34,8.003645312,0,0.244953615
26/07/2021 0:48,24.187,3.52,7.965430247,0,0.244917228
26/07/2021 1:00,24.125,3.49,7.971777995,0,0.244844422
26/07/2021 1:12,24.125,3.43,7.984499163,0,0.244905841
26/07/2021 1:24,24.125,3.29,8.014315576,0,0.244905841
26/07/2021 1:36,24.062,3.33,8.005777446,0,0.244905841
26/07/2021 1:48,24.125,3.31,8.010044591,0,0.244887788
26/07/2021 2:00,24.062,3.38,7.995126353,0,0.245014234
26/07/2021 2:12,24.062,3.57,7.954869637,0,0.244868696
26/07/2021 2:24,24,3.45,7.980254965,0,0.244905841
26/07/2021 2:36,24,3.34,8.003645312,0,0.244905841
26/07/2021 2:48,24.062,3.34,8.003645312,0,0.244905841
26/07/2021 3:00,24,3.34,8.003645312,0,0.244905841
26/07/2021 3:12,24,3.27,8.018590403,0,0.244832283
26/07/2021 3:24,24,3.42,7.986622692,0,0.244905841
26/07/2021 3:36,23.937,3.26,8.02072926,0,0.244905841
26/07/2021 3:48,23.937,3.31,8.010044591,0,0.244887788
26/07/2021 4:00,23.937,3.38,7.995126353,0,0.244844422
26/07/2021 4:12,24,3.43,7.984499163,0,0.244868696
26/07/2021 4:24,23.937,3.45,7.980254965,0,0.244892964
26/07/2021 4:36,23.875,3.47,7.976014577,0,0.244929358
26/07/2021 4:48,23.875,3.5,7.969661129,0,0.244832283
26/07/2021 5:00,23.875,3.42,7.986622692,0,0.244905841
26/07/2021 5:12,23.937,3.29,8.014315576,0,0.244905841
26/07/2021 5:24,23.875,3.36,7.999383918,0,0.244905841
26/07/2021 5:36,23.812,3.29,8.014315576,0,0.244844422
26/07/2021 5:48,23.875,3.43,7.984499163,0,0.244905841
26/07/2021 6:00,23.812,3.34,8.003645312,0,0.244844422
26/07/2021 6:12,23.75,3.43,7.984499163,0,0.244905841
26/07/2021 6:24,23.812,3.31,8.010044591,0,0.244844422
26/07/2021 6:36,23.812,3.43,7.984499163,0,0.244868696
26/07/2021 6:48,23.75,3.45,7.980254965,0,0.244832283
26/07/2021 7:00,23.75,3.42,7.986622692,0,0.244905841
26/07/2021 7:12,23.687,3.29,8.014315576,0,0.244844422
26/07/2021 7:24,23.687,3.43,7.984499163,0,0.244905841
26/07/2021 7:36,23.687,3.34,8.003645312,0,0.244905841
26/07/2021 7:48,23.625,3.34,8.003645312,0,0.244905841
26/07/2021 8:00,23.625,3.36,7.999383918,0,0.244844422
26/07/2021 8:12,23.687,3.43,7.984499163,0,0.244844422
26/07/2021 8:24,23.625,3.43,7.984499163,0,0.244832283
26/07/2021 8:36,23.562,3.42,7.986622692,0,0.244905841
26/07/2021 8:48,23.562,3.36,7.999383918,0,0.244827991
26/07/2021 9:00,23.562,3.4,7.990872612,0,0.244844422
26/07/2021 9:12,23.562,3.43,7.984499163,0,0.244832283
26/07/2021 9:24,23.562,3.42,7.986622692,0,0.244905841
26/07/2021 9:36,23.5,3.27,8.018590403,0,0.244905841
26/07/2021 9:48,23.562,3.27,8.018590403,0,0.244905841
26/07/2021 10:00,23.562,3.33,8.005777446,0,0.244905841
26/07/2021 10:12,23.5,3.33,8.005777446,0,0.244905841
26/07/2021 10:24,23.437,3.36,7.999383918,0,0.244827991
26/07/2021 10:36,23.562,3.4,7.990872612,0,0.244827991
26/07/2021 10:48,23.5,3.4,7.990872612,0,0.244953615
26/07/2021 11:00,23.5,3.52,7.965430247,0,0.244844422
26/07/2021 11:12,23.5,3.43,7.984499163,0,0.244905841
26/07/2021 11:24,23.5,3.29,8.014315576,0,0.244868696
26/07/2021 11:36,23.5,3.45,7.980254965,0,0.244905841
26/07/2021 11:48,23.5,3.33,8.005777446,0,0.244905841
26/07/2021 12:00,23.562,3.34,8.003645312,0,0.244844422
26/07/2021 12:12,23.5,3.43,7.984499163,0,0.244905841
26/07/2021 12:24,23.562,3.33,8.005777446,0,0.244905841
26/07/2021 12:36,23.5,3.31,8.010044591,0,0.245062707
26/07/2021 12:48,23.5,3.61,7.946438183,0,0.244868696
26/07/2021 13:00,23.5,3.45,7.980254965,0,0.244905841
26/07/2021 13:12,23.562,3.33,8.005777446,0,0.244905841
26/07/2021 13:24,23.562,3.31,8.010044591,0,0.244905841
26/07/2021 13:36,23.562,3.31,8.010044591,0,0.244887788
26/07/2021 13:48,23.562,3.38,7.995126353,0,0.244832283
26/07/2021 14:00,23.562,3.42,7.986622692,0,0.244827991
26/07/2021 14:12,23.562,3.4,7.990872612,0,0.245038473
26/07/2021 14:24,23.562,3.59,7.95065202,0,0.244917228
26/07/2021 14:36,23.562,3.49,7.971777995,0,0.244905841
26/07/2021 14:48,23.562,3.36,7.999383918,0,0.244905841
26/07/2021 15:00,23.562,3.31,8.010044591,0,0.245038473
26/07/2021 15:12,23.5,3.59,7.95065202,0,0.244887788
26/07/2021 15:24,23.625,3.38,7.995126353,0,0.244868696
26/07/2021 15:36,23.562,3.45,7.980254965,0,0.244917228
26/07/2021 15:48,23.625,3.49,7.971777995,0,0.244887788
26/07/2021 16:00,23.562,3.38,7.995126353,0,0.244905841
26/07/2021 16:12,23.625,3.34,8.003645312,0,0.244905841
26/07/2021 16:24,23.562,3.33,8.005777446,0,0.244905841
26/07/2021 16:36,23.687,3.34,8.003645312,0,0.244832283
26/07/2021 16:48,23.625,3.42,7.986622692,0,0.244905841
26/07/2021 17:00,23.625,3.29,8.014315576,0,0.244953615
26/07/2021 17:12,23.625,3.52,7.965430247,0,0.244832283
26/07/2021 17:24,23.687,3.42,7.986622692,0,0.244832283
26/07/2021 17:36,23.625,3.42,7.986622692,0,0.244868696
26/07/2021 17:48,23.687,3.45,7.980254965,0,0.244832283
26/07/2021 18:00,23.687,3.42,7.986622692,0,0.245014234
26/07/2021 18:12,23.687,3.57,7.954869637,0,0.244887788
26/07/2021 18:24,23.687,3.38,7.995126353,0,0.244905841
26/07/2021 18:36,23.687,3.34,8.003645312,0,0.244844422
26/07/2021 18:48,23.687,3.43,7.984499163,0,0.244905841
26/07/2021 19:00,23.687,3.31,8.010044591,0,0.244832283
26/07/2021 19:12,23.687,3.42,7.986622692,0,0.244892964
26/07/2021 19:24,23.687,3.47,7.976014577,0,0.244929358
26/07/2021 19:36,23.75,3.5,7.969661129,0,0.244832283
26/07/2021 19:48,23.687,3.42,7.986622692,0,0.244953615
26/07/2021 20:00,23.687,3.52,7.965430247,0,0.244887788
26/07/2021 20:12,23.687,3.38,7.995126353,0,0.244868696
26/07/2021 20:24,23.75,3.45,7.980254965,0,0.244844422
26/07/2021 20:36,23.75,3.43,7.984499163,0,0.244892964
26/07/2021 20:48,23.75,3.47,7.976014577,0,0.244905841
26/07/2021 21:00,23.75,3.29,8.014315576,0,0.244929358
26/07/2021 21:12,23.75,3.5,7.969661129,0,0.244832283
26/07/2021 21:24,23.812,3.42,7.986622692,0,0.244905841
26/07/2021 21:36,23.75,3.36,7.999383918,0,0.244929358
26/07/2021 21:48,23.75,3.5,7.969661129,0,0.244827991
26/07/2021 22:00,23.75,3.4,7.990872612,0,0.244892964
26/07/2021 22:12,23.75,3.47,7.976014577,0,0.244905841
26/07/2021 22:24,23.75,3.36,7.999383918,0,0.244905841
26/07/2021 22:36,23.75,3.36,7.999383918,0,0.244887788
26/07/2021 22:48,23.75,3.38,7.995126353,0,0.244905841
26/07/2021 23:00,23.75,3.34,8.003645312,0,0.244887788
26/07/2021 23:12,23.75,3.38,7.995126353,0,0.244905841
26/07/2021 23:24,23.75,3.33,8.005777446,0,0.244917228
26/07/2021 23:36,23.687,3.49,7.971777995,0,0.244929358
26/07/2021 23:48,23.75,3.5,7.969661129,0,0.245002113
27/07/2021 0:00,23.75,3.56,7.956979864,0,0.244827991
27/07/2021 0:12,23.687,3.4,7.990872612,0,0.244887788
27/07/2021 0:24,23.75,3.38,7.995126353,0,0.244892964
27/07/2021 0:36,23.75,3.47,7.976014577,0,0.244844422
27/07/2021 0:48,23.75,3.43,7.984499163,0,0.244844422
27/07/2021 1:00,23.75,3.43,7.984499163,0,0.244905841
27/07/2021 1:12,23.687,3.34,8.003645312,0,0.244868696
27/07/2021 1:24,23.75,3.45,7.980254965,0,0.245002113
27/07/2021 1:36,23.687,3.56,7.956979864,0,0.244892964
27/07/2021 1:48,23.687,3.47,7.976014577,0,0.244892964
27/07/2021 2:00,23.687,3.47,7.976014577,0,0.244844422
27/07/2021 2:12,23.687,3.43,7.984499163,0,0.244905841
27/07/2021 2:24,23.687,3.33,8.005777446,0,0.244905841
27/07/2021 2:36,23.687,3.36,7.999383918,0,0.244905841
27/07/2021 2:48,23.625,3.36,7.999383918,0,0.244844422
27/07/2021 3:00,23.625,3.43,7.984499163,0,0.244887788
27/07/2021 3:12,23.687,3.38,7.995126353,0,0.244905841
27/07/2021 3:24,23.562,3.34,8.003645312,0,0.244868696
27/07/2021 3:36,23.687,3.45,7.980254965,0,0.244953615
27/07/2021 3:48,23.625,3.52,7.965430247,0,0.245014234
27/07/2021 4:00,23.625,3.57,7.954869637,0,0.244844422
27/07/2021 4:12,23.562,3.43,7.984499163,0,0.244929358
27/07/2021 4:24,23.562,3.5,7.969661129,0,0.244929358
27/07/2021 4:36,23.562,3.5,7.969661129,0,0.245002113
27/07/2021 4:48,23.562,3.56,7.956979864,0,0.244892964
27/07/2021 5:00,23.5,3.47,7.976014577,0,0.244832283
27/07/2021 5:12,23.437,3.42,7.986622692,0,0.244887788
27/07/2021 5:24,23.5,3.38,7.995126353,0,0.244827991
27/07/2021 5:36,23.437,3.4,7.990872612,0,0.244977866
27/07/2021 5:48,23.437,3.54,7.96120316,0,0.244827991
27/07/2021 6:00,23.437,3.4,7.990872612,0,0.244953615
27/07/2021 6:12,23.437,3.52,7.965430247,0,0.244844422
27/07/2021 6:24,23.375,3.43,7.984499163,0,0.245002113
27/07/2021 6:36,23.375,3.56,7.956979864,0,0.244917228
27/07/2021 6:48,23.375,3.49,7.971777995,0,0.244892964
27/07/2021 7:00,23.375,3.47,7.976014577,0,0.244917228
27/07/2021 7:12,23.312,3.49,7.971777995,0,0.244905841
27/07/2021 7:24,23.312,3.33,8.005777446,0,0.244892964
27/07/2021 7:36,23.25,3.47,7.976014577,0,0.244905841
27/07/2021 7:48,23.312,3.36,7.999383918,0,0.244887788
27/07/2021 8:00,23.25,3.38,7.995126353,0,0.244929358
27/07/2021 8:12,23.187,3.5,7.969661129,0,0.245002113
27/07/2021 8:24,23.25,3.56,7.956979864,0,0.244827991
27/07/2021 8:36,23.187,3.4,7.990872612,0,0.244917228
27/07/2021 8:48,23.125,3.49,7.971777995,0,0.244929358
27/07/2021 9:00,23.187,3.5,7.969661129,0,0.244892964
27/07/2021 9:12,23.187,3.47,7.976014577,0,0.244832283
27/07/2021 9:24,23.187,3.42,7.986622692,0,0.244905841
27/07/2021 9:36,23.187,3.34,8.003645312,0,0.244844422
27/07/2021 9:48,23.187,3.43,7.984499163,0,0.244827991
27/07/2021 10:00,23.187,3.4,7.990872612,0,0.244868696
27/07/2021 10:12,23.187,3.45,7.980254965,0,0.244892964
27/07/2021 10:24,23.125,3.47,7.976014577,0,0.244953615
27/07/2021 10:36,23.187,3.52,7.965430247,0,0.244844422
27/07/2021 10:48,23.187,3.43,7.984499163,0,0.245014234
27/07/2021 11:00,23.187,3.57,7.954869637,0,0.244905841
27/07/2021 11:12,23.187,3.31,8.010044591,0,0.244905841
27/07/2021 11:24,23.187,3.34,8.003645312,0,0.244832283
27/07/2021 11:36,23.187,3.42,7.986622692,0,0.244887788
27/07/2021 11:48,23.187,3.38,7.995126353,0,0.244917228
27/07/2021 12:00,23.187,3.49,7.971777995,0,0.244827991
27/07/2021 12:12,23.187,3.4,7.990872612,0,0.244905841
27/07/2021 12:24,23.187,3.27,8.018590403,0,0.244905841
27/07/2021 12:36,23.187,3.33,8.005777446,0,0.245062707
27/07/2021 12:48,23.187,3.61,7.946438183,0,0.244929358
27/07/2021 13:00,23.187,3.5,7.969661129,0,0.245062707
27/07/2021 13:12,23.187,3.61,7.946438183,0,0.247914807
27/07/2021 13:24,23.5,6.69,7.340154613,0.0025,0.247983426
27/07/2021 13:36,23.812,6.81,7.318150233,0.0034,0.248006249
27/07/2021 13:48,24,6.85,7.310840819,0.0037,0.247943426
27/07/2021 14:00,24.312,6.74,7.330972214,0.003,0.24799484
27/07/2021 14:12,24.562,6.83,7.314493944,0.0037,0.247943426
27/07/2021 14:24,24.812,6.74,7.330972214,0.0031,0.247943426
27/07/2021 14:36,25.062,6.74,7.330972214,0.0031,0.247954862
27/07/2021 14:48,25.375,6.76,7.327304822,0.0033,0.247954862
27/07/2021 15:00,25.5,6.76,7.327304822,0.0034,0.247943426
27/07/2021 15:12,25.812,6.74,7.330972214,0.0033,0.24801765
27/07/2021 15:24,26,6.87,7.307190855,0.0045,0.248029046
27/07/2021 15:36,26.312,6.89,7.303544048,0.0048,0.248034741
27/07/2021 15:48,26.562,6.9,7.301721828,0.005,0.247966293
27/07/2021 16:00,26.687,6.78,7.323640607,0.0038,0.248046127
27/07/2021 16:12,26.937,6.92,7.298079751,0.0054,0.248046127
27/07/2021 16:24,27.125,6.92,7.298079751,0.0054,0.248029046
27/07/2021 16:36,27.437,6.89,7.303544048,0.0052,0.247977716
27/07/2021 16:48,27.625,6.8,7.319979565,0.0043,0.248046127
27/07/2021 17:00,27.875,6.92,7.298079751,0.0057,0.248006249
27/07/2021 17:12,28,6.85,7.310840819,0.0049,0.24801765
27/07/2021 17:24,28.187,6.87,7.307190855,0.0052,0.24799484
27/07/2021 17:36,28.375,6.83,7.314493944,0.0048,0.248034741
27/07/2021 17:48,28.562,6.9,7.301721828,0.0057,0.248057507
27/07/2021 18:00,28.75,6.94,7.294440823,0.0064,0.248046127
27/07/2021 18:12,28.937,6.92,7.298079751,0.0062,0.247954862
27/07/2021 18:24,29.125,6.76,7.327304822,0.0043,0.24801765
27/07/2021 18:36,29.25,6.87,7.307190855,0.0056,0.248006249
27/07/2021 18:48,29.375,6.85,7.310840819,0.0054,0.247983426
27/07/2021 19:00,29.562,6.81,7.318150233,0.005,0.24801765
27/07/2021 19:12,29.687,6.87,7.307190855,0.0058,0.247983426
27/07/2021 19:24,29.437,6.81,7.318150233,0.005,0.24799484
27/07/2021 19:36,29.375,6.83,7.314493944,0.0052,0.248046127
27/07/2021 19:48,29.25,6.92,7.298079751,0.0063,0.247983426
27/07/2021 20:00,29.187,6.81,7.318150233,0.0049,0.24799484
27/07/2021 20:12,29,6.83,7.314493944,0.005,0.24799484
27/07/2021 20:24,28.875,6.83,7.314493944,0.005,0.248046127
27/07/2021 20:36,28.812,6.92,7.298079751,0.0061,0.247983426
27/07/2021 20:48,28.687,6.81,7.318150233,0.0047,0.248006249
27/07/2021 21:00,28.625,6.85,7.310840819,0.0051,0.247983426
27/07/2021 21:12,28.562,6.81,7.318150233,0.0047,0.24799484
27/07/2021 21:24,28.5,6.83,7.314493944,0.0049,0.248074565
27/07/2021 21:36,28.375,6.97,7.288988327,0.0067,0.248029046
27/07/2021 21:48,28.25,6.89,7.303544048,0.0055,0.248029046
27/07/2021 22:00,28.125,6.89,7.303544048,0.0054,0.248029046
